index,sfdc_tier,poc_image,segment,sub_segment,Brand,Pack_Type,GTO_2019,Volume_2019 Product,province,price,returnability,norm,OnInvoice Discount(LCU),label
425,1.0,1,2,4,22,0,5.79784945776923,-0.23445731121448327,2,416.68,1,22.15851980616034,3.872866290226952,0
426,1.0,1,2,4,11,3,6.318697806946572,0.5877866649021191,2,308.25,1,11.704699910719626,3.241028629509334,0
427,1.0,1,2,4,13,3,9.835721428286998,4.297285406218791,2,254.28,1,13.601470508735444,6.72009952059748,1
442,2.0,1,0,1,22,0,5.574736246721107,-0.4588658848352796,10,417.22,1,22.135943621178654,3.8577779905757503,0
448,2.0,1,3,5,16,0,3.4255647381104497,-2.5383074265151158,3,389.11,1,16.46207763315433,1.7263316639055997,0
449,2.0,1,3,5,21,0,5.406947531073485,-0.2484613592984996,3,285.83,1,21.354156504062622,3.7042605561522386,0
450,2.0,1,3,5,11,4,4.06285389513073,-1.7147984280919266,3,323.0,1,12.328828005937952,2.3711778844596574,0
451,2.0,1,3,5,16,4,4.55597994179732,-1.4271163556401458,3,396.67,1,16.941074346097416,2.8587664184808337,0
452,2.0,1,3,5,16,4,3.169685580677429,-2.8134107167600364,3,396.67,1,16.941074346097416,1.472472057360943,0
453,2.0,1,3,5,21,4,7.349333713210797,1.4060969884160703,3,381.17,1,21.72556098240043,5.670673712088448,1
454,2.0,1,3,5,13,0,5.338451124287682,-0.5108256237659907,0,346.98,1,13.564659966250536,4.154498485041848,0
455,2.0,1,3,5,13,0,4.950177325059141,-0.7339691750802004,0,294.17,1,13.564659966250536,3.727138166231027,0
456,2.0,1,3,5,16,0,5.505006279790286,-0.4557063245449111,0,387.89,1,16.46207763315433,4.159039321153912,0
457,2.0,1,3,5,16,0,4.118711918670395,-1.8451602459551701,0,389.11,1,16.46207763315433,2.7606426512213806,0
463,2.0,1,3,5,16,0,7.089126384240096,1.1268757539409693,3,388.48,1,16.46207763315433,5.571659613394992,1
464,2.0,1,3,5,16,0,6.859551942595596,0.8969040180739649,3,388.64,1,16.46207763315433,5.342047129409362,1
465,2.0,1,3,5,17,0,7.643118681675162,2.362739015813793,3,196.44,1,17.435595774162696,6.506471417267195,1
466,2.0,1,3,5,17,0,8.659331438576205,3.3789517727148355,3,196.44,1,17.435595774162696,7.522676018124613,1
467,2.0,1,3,5,21,0,7.542473238568689,1.8870696490323797,3,285.83,1,21.354156504062622,6.01307925708039,0
469,1.0,1,3,5,11,0,4.845682031463393,-0.8675005677047231,10,302.83,1,11.532562594670797,1.4350845252893227,0
470,1.0,1,3,5,13,0,5.115355604866659,-0.7339691750802004,10,347.0,1,13.45362404707371,1.5686159179138452,0
471,1.0,1,3,5,13,0,6.948273227285025,1.264126727145683,10,294.17,1,13.45362404707371,3.5667118201397288,0
472,1.0,1,3,5,16,0,6.721401604114779,0.7594029763370106,10,388.39,1,16.3707055437449,3.0619880693310564,0
473,1.0,1,3,5,16,0,6.0646220677257086,0.10165365372649982,10,388.76,1,16.3707055437449,2.4042387467205457,0
474,1.0,1,3,5,17,0,5.9526717423888265,0.555033878430311,10,220.88,1,17.349351572897472,2.857618971424357,0
475,1.0,1,3,5,17,0,5.694842633086727,0.29713723122253594,10,220.9,1,17.349351572897472,2.1644717908644115,0
487,2.0,1,2,4,11,0,5.38467853219608,-0.3285040669720361,2,302.83,1,11.445523142259598,4.246350085702971,0
488,2.0,1,2,4,13,0,6.254789888055024,0.4054651081081644,2,347.0,1,13.379088160259652,3.8958936234982624,0
489,2.0,1,2,4,13,0,3.958524839079566,-1.7147984280919266,2,291.0,1,13.379088160259652,2.8460714989995846,0
490,2.0,1,2,4,13,0,6.426067656959468,0.7419373447293773,2,294.16,1,13.379088160259652,5.256348881725535,1
491,2.0,1,2,4,16,0,4.52417702677856,-1.439695137847006,2,389.11,1,16.30950643030009,3.3840512228271846,0
492,2.0,1,2,4,16,0,5.03500265054455,-0.9288695140810151,2,389.11,1,16.30950643030009,3.8948768465931756,0
493,2.0,1,2,4,16,0,3.574870537502069,-2.5383074265151158,2,451.77,1,16.30950643030009,2.428336298299606,0
494,2.0,1,2,4,16,0,5.731657011422181,-0.4588658848352796,2,488.1,1,16.30950643030009,3.3575937441800234,0
496,2.0,1,2,4,16,0,5.9668131836668525,0.10165365372649982,2,352.54,1,16.30950643030009,3.4830845411343394,0
497,2.0,1,2,4,13,3,9.0196761114039,3.481240089335692,2,254.28,1,13.711309200802088,7.870490569098893,1
498,2.0,1,2,4,16,3,8.289619843022642,2.379546134130174,2,368.73,1,16.583123951777,7.148817330798692,1
499,2.0,1,2,4,16,3,7.345158234181791,1.4350845252893227,2,368.73,1,16.583123951777,6.204355721957841,1
500,2.0,1,2,4,11,4,3.6573887870225654,-2.120263536200091,2,323.0,1,12.12435565298214,2.5257286443082556,0
529,1.0,1,0,9,11,0,3.4600950229096408,-2.120263536200091,3,265.17,1,11.135528725660043,1.5769147207285403,0
530,1.0,1,0,9,11,0,4.613634264400221,-1.439695137847006,3,425.53,1,11.135528725660043,2.2512917986064953,0
534,1.0,1,0,9,16,0,4.116106054003613,-1.8451602459551701,3,388.1,1,16.09347693943108,2.172476407647025,0
535,1.0,1,0,9,21,0,6.579667791895317,0.9242589015233319,3,285.83,1,21.071307505705477,5.043167019098741,0
536,1.0,1,0,9,22,0,5.1047326174753715,-0.9263410677276565,3,416.16,1,22.06807649071391,3.6098362467734835,0
537,1.0,1,0,9,11,3,6.373592789851708,0.47000362924573563,3,366.35,1,11.532562594670797,5.146156372648934,1
539,1.0,1,0,9,21,3,9.696666314539344,4.130354999745133,3,261.47,1,21.283796653792763,8.214773721703773,1
540,2.0,2,2,12,11,0,3.043569602968151,-2.8134107167600364,7,349.67,1,11.575836902790225,1.208960345836975,0
541,2.0,2,2,12,11,0,3.99838417107619,-1.7147984280919266,7,302.83,1,11.575836902790225,2.138889000323256,0
542,2.0,2,2,12,13,0,4.981824212242136,-0.8675005677047231,7,347.0,1,13.490737563232042,2.8587664184808337,0
543,2.0,2,2,12,16,0,4.8118590992303405,-1.1488535051048565,7,387.89,1,16.401219466856727,2.6616571615324998,0
544,2.0,2,2,12,22,0,5.287054174269326,-0.7486598904902039,7,418.1,1,22.293496809607955,3.408834808791367,0
545,2.0,2,2,12,11,3,5.392763536839982,-0.5108256237659905,7,366.35,1,11.958260743101398,3.3214324131932926,0
546,2.0,2,2,12,13,3,7.105786129481271,1.5260563034950492,7,265.0,1,13.820274961085254,5.401280009605862,1
547,2.0,2,2,12,16,3,6.294380000200352,0.3364722366212129,7,386.8,1,16.673332000533065,4.598447640227264,0
548,2.0,1,2,12,2,0,5.500441550638171,-0.616186139423817,0,453.33,1,3.7416573867739413,4.169915749069175,2
549,2.0,1,2,12,11,0,3.592919062968025,-2.120263536200091,0,302.83,1,11.445523142259598,2.2321626286975,0
550,2.0,1,2,12,13,0,4.827673532414877,-1.0216512475319814,0,347.0,1,13.379088160259652,3.53921867955953,0
551,2.0,1,2,12,16,0,4.34536265030229,-1.8451602459551701,0,488.1,1,16.30950643030009,3.0007198150650303,0
552,2.0,1,2,12,21,0,3.9406104622800586,-1.7147984280919266,0,285.83,1,21.236760581595302,2.574137783515943,0
553,2.0,1,2,12,22,0,5.1047326174753715,-0.9288695140810151,0,417.22,1,22.22611077089287,3.7232808808312687,0
554,2.0,1,2,12,16,3,6.427911392824875,0.47000362924573563,0,386.8,1,16.583123951777,5.0686525982435615,0
555,2.0,1,2,12,21,3,7.4697909936743665,1.8562979903656263,0,274.1,1,21.447610589527216,6.104815553594437,1
556,0.0,1,3,5,11,0,4.50920979484218,-1.2039728043259361,1,302.83,1,11.489125293076057,3.3758795736778655,0
557,0.0,1,3,5,13,0,8.342992173615043,2.658859956911438,1,294.16,1,13.416407864998739,7.628157639608534,1
558,0.0,1,3,5,16,0,4.524285457247627,-1.439695137847006,1,389.16,1,16.34013463836819,3.1994891110680106,0
559,0.0,1,3,5,13,3,5.322033893165353,-0.2231435513142097,1,256.0,1,13.74772708486752,4.565389315976247,0
560,2.0,1,3,5,17,0,8.945478591309902,3.665098925448533,3,196.44,1,17.435595774162696,7.953905169074008,1
561,2.0,1,3,5,17,0,7.990407548071517,2.710048203764883,3,196.44,1,17.435595774162696,6.998290440145383,1
562,2.0,1,1,11,11,0,4.589040804058207,-1.2039728043259361,4,328.0,1,11.313708498984761,3.1867657709499673,0
563,2.0,1,1,11,11,0,5.123011144647987,-0.7339691750802004,4,349.67,1,11.313708498984761,3.6732580732109796,0
564,2.0,1,1,11,13,0,5.433809335985194,-0.41551544396166595,4,347.0,1,13.2664991614216,3.937495801401177,0
565,2.0,1,1,11,13,0,3.563882963939251,-2.120263536200091,4,294.17,1,13.2664991614216,2.086913556518537,0
566,2.0,1,1,11,16,0,4.652912181973512,-0.9288695140810151,4,265.54,1,16.217274740226856,2.942331496826876,0
567,2.0,1,1,11,16,0,6.0646220677257086,0.10165365372649982,4,388.76,1,16.217274740226856,4.588227465257779,0
568,2.0,1,1,11,16,0,5.371474887165763,-0.5923972774598024,4,389.11,1,16.217274740226856,3.895080284697834,0
569,2.0,1,1,11,16,0,4.788158187325206,-1.1488535051048565,4,378.8,1,16.217274740226856,3.3881121421135,0
570,2.0,1,1,11,11,3,7.429645464101022,1.5260563034950496,4,366.35,1,11.704699910719626,5.719491768361381,0
571,2.0,1,1,11,13,3,8.956162705681574,3.417726683613366,4,254.28,1,13.601470508735444,7.247379685149868,1
572,2.0,1,1,11,16,3,8.041799059481512,2.128231705849268,4,370.02,1,16.492422502470642,6.341716407137567,0
573,2.0,1,1,11,13,0,5.433809335985194,-0.4155154439616656,5,347.0,1,13.2664991614216,4.279024447084182,0
574,2.0,1,1,11,13,0,8.388188679844014,2.7040421797046714,5,294.17,1,13.2664991614216,7.1088086284956145,1
575,2.0,1,1,11,16,0,6.0646220677257086,0.10165365372649982,5,388.76,1,16.217274740226856,4.365261888341151,0
576,2.0,1,1,11,16,0,5.505006279790286,-0.4588658848352796,5,389.11,1,16.217274740226856,3.8057732055854356,0
577,2.0,1,1,11,16,0,4.788158187325206,-0.9288695140810151,5,304.0,1,16.217274740226856,3.164630810015805,0
578,2.0,1,1,11,22,0,5.893162395817602,-0.13926206733350766,5,416.72,1,22.15851980616034,4.036008985209137,0
579,2.0,1,1,11,13,3,9.163445810017096,3.6189933266497696,5,255.81,1,13.601470508735444,7.428303484896251,1
580,2.0,1,1,11,11,0,6.221623433316097,0.36464311358790924,6,349.67,1,11.313708498984761,4.95455864787585,0
582,2.0,1,1,11,13,0,5.115355604866659,-0.7339691750802004,6,347.0,1,13.2664991614216,3.89630004496291,0
583,2.0,1,1,11,13,0,6.426051468788165,0.7419373447293773,6,294.16,1,13.2664991614216,5.010235214074916,0
585,2.0,1,1,11,16,0,5.82346001090882,-0.1392620673335078,6,388.67,1,16.217274740226856,4.529476341618891,0
586,2.0,1,1,11,16,0,4.116106054003613,-1.8451602459551701,6,388.1,1,16.217274740226856,2.833213344056216,0
587,2.0,1,1,11,20,0,4.860974519541849,-1.2039728043259361,6,430.5,1,20.174241001832016,3.5765502691400166,0
588,2.0,1,1,11,22,0,6.267883427281053,0.2342812957246657,6,417.22,1,22.15851980616034,4.9228235969358565,0
589,2.0,1,1,11,13,3,8.734672732466006,3.1822118404966093,6,257.87,1,13.601470508735444,7.386303548590637,1
592,1.0,1,2,10,13,2,3.2164729402518906,-2.5383074265151158,4,315.7,0,13.379088160259652,-0.01005033585350145,2
593,1.0,1,2,10,13,2,8.628174480887024,2.8065673542780285,4,337.51,0,13.379088160259652,5.322668457411868,2
594,2.0,1,1,13,21,0,5.776165149816821,-0.1404121537167449,3,371.14,0,21.142374511865974,4.071246510976124,2
596,2.0,1,1,13,11,0,5.38467853219608,-0.32850406697203594,3,302.83,1,11.313708498984761,4.092342559551428,0
597,2.0,1,1,13,13,0,3.7290612437467683,-2.120263536200091,3,347.0,1,13.2664991614216,2.509599262378372,0
598,2.0,1,1,13,13,0,8.908606703301444,3.2244602031621015,3,294.17,1,13.2664991614216,7.45678379040042,1
599,2.0,1,1,13,16,0,4.52417702677856,-1.439695137847006,3,389.11,1,16.217274740226856,3.2304090606818736,0
600,2.0,1,1,13,16,0,4.118711918670395,-1.8451602459551701,3,389.11,1,16.217274740226856,2.8249439525737094,0
601,2.0,1,1,13,16,0,4.095011006765261,-1.8451602459551701,3,380.0,1,16.217274740226856,2.876948737564024,0
602,2.0,1,1,13,21,0,3.9849016508407185,-1.7147984280919266,3,298.78,1,21.166010488516726,2.6919208191723265,0
603,2.0,1,1,13,22,0,5.287054174269326,-0.7465479572870606,3,417.22,1,22.15851980616034,3.93123722435195,0
604,2.0,1,1,13,11,3,4.294151248171873,-1.6094379124341003,3,366.35,1,11.704699910719626,2.7239235502585,0
605,2.0,1,1,13,13,3,8.757783656334167,3.1780538303479458,3,265.0,1,13.601470508735444,7.148542265468942,1
606,2.0,1,2,4,9,0,3.3775875160230218,-2.5383074265151158,4,370.89,0,9.486832980505138,0.7654678421395714,2
607,2.0,1,2,4,10,0,4.475061500641071,-1.5371172508544744,4,408.37,0,10.44030650891055,1.766441661243765,2
608,2.0,1,2,4,16,2,4.8271931096335985,-1.439695137847006,4,526.84,0,16.401219466856727,2.0095554142156695,2
609,2.0,1,2,4,2,0,3.996364153861897,-2.120263536200091,4,453.33,1,3.7416573867739413,1.7334238922150915,2
610,2.0,1,2,4,2,0,4.393708139447719,-1.7147984280919266,4,449.67,1,3.7416573867739413,2.138889000323256,2
611,2.0,1,2,4,11,0,4.3765114539857715,-1.8451602459551701,4,503.54,1,11.445523142259598,2.0095554142156695,0
612,2.0,1,2,4,11,0,4.285515734293038,-1.4271163556401458,4,302.67,1,11.445523142259598,2.4265710727750367,0
613,2.0,1,2,4,13,0,4.134526351854933,-1.7147984280919266,4,347.0,1,13.379088160259652,1.5871923034867805,0
614,2.0,1,2,4,16,0,4.345621952780082,-1.8451602459551701,4,488.23,1,16.30950643030009,2.0095554142156695,0
615,2.0,1,2,4,21,0,3.534853766474829,-2.120263536200091,4,285.75,1,21.236760581595302,1.1817271953786161,0
616,2.0,1,2,4,22,0,6.060080680971559,0.02664193094642131,4,417.15,1,22.22611077089287,3.3304171996011083,0
617,2.0,1,2,4,16,3,7.569607851661221,0.9555114450274363,4,745.53,1,16.583123951777,5.335998433515726,0
618,2.0,1,2,4,16,3,8.538132427429893,2.580216829592325,4,386.8,1,16.583123951777,6.39806234681208,1
619,2.0,1,2,4,16,3,5.1441166854707365,-0.916290731874155,4,428.55,1,16.583123951777,2.9381031607173544,0
620,2.0,1,2,4,16,3,7.125588756777451,1.0986122886681098,4,414.46,1,16.583123951777,4.953006181259619,0
621,2.0,1,2,4,21,3,8.398634855292102,2.785011242238338,4,274.14,1,21.447610589527216,6.037584482721535,1
622,2.0,1,0,1,13,2,3.2164729402518906,-2.5383074265151158,7,315.7,0,13.341664064126334,0.5128236264286637,2
623,2.0,1,0,1,13,2,6.887858647267681,1.183872132618933,7,300.06,0,13.341664064126334,4.22814675151123,2
624,2.0,1,0,1,2,0,3.9961803134348695,-2.120263536200091,7,453.25,1,3.1622776601683795,0.9242589015233319,2
626,2.0,1,0,1,11,0,4.121959729255074,-1.7147984280919266,7,342.67,1,11.269427669584644,1.3297240096314962,0
627,2.0,1,0,1,11,0,3.043569602968151,-2.8134107167600364,7,349.67,1,11.269427669584644,0.23111172096338664,0
628,2.0,1,0,1,11,0,3.99838417107619,-1.7147984280919266,7,302.83,1,11.269427669584644,1.3297240096314962,0
629,2.0,1,0,1,11,0,4.121959729255074,-1.7147984280919266,7,342.67,1,11.269427669584644,1.3297240096314962,0
630,2.0,1,0,1,13,0,4.422208424306714,-1.4271163556401458,7,347.0,1,13.228756555322953,1.6174060820832772,0
631,2.0,1,0,1,13,0,5.815174762545746,0.131028262406404,7,294.17,1,13.228756555322953,3.1755507001298273,0
632,2.0,1,0,1,16,0,5.728149831104496,-0.23319388716771114,7,388.13,1,16.186414056238647,2.8124102164264526,0
633,2.0,1,0,1,16,0,4.52417702677856,-1.439695137847006,7,389.11,1,16.186414056238647,1.6074359097634274,0
634,2.0,1,0,1,16,0,3.401863826205316,-2.5383074265151158,7,380.0,1,16.186414056238647,0.5128236264286637,0
635,2.0,1,0,1,22,0,4.593805855909041,-1.4354846053106622,7,415.42,1,22.135943621178654,1.6114359150967734,0
636,2.0,1,0,1,11,3,5.392763536839982,-0.5108256237659907,7,366.35,1,11.661903789690601,2.533696813957432,0
637,2.0,1,0,1,13,3,7.940583827104244,2.3608540011180215,7,265.0,1,13.564659966250536,5.4053764388414445,1
638,2.0,2,0,0,11,0,3.592919062968025,-2.120263536200091,2,302.83,1,11.40175425099138,2.1186622548331173,0
639,2.0,2,0,0,13,0,7.359372153111446,1.6752256529721035,2,294.17,1,13.341664064126334,5.901649242785618,0
640,2.0,2,0,0,13,3,8.79653256008969,3.258096538021482,2,254.28,1,13.674794331177344,7.387814431567919,1
648,2.0,1,2,4,16,0,3.4255647381104497,-2.5383074265151158,10,389.11,1,16.30950643030009,2.0373166153791646,0
649,2.0,1,2,4,16,0,4.52417702677856,-1.439695137847006,10,389.11,1,16.30950643030009,3.1359289040472746,0
650,2.0,1,2,4,16,0,4.788158187325206,-1.152013065395225,10,380.0,1,16.30950643030009,3.4763048541489607,0
651,2.0,1,2,4,17,0,2.8724340572094973,-2.4079456086518722,10,196.44,1,17.291616465790582,1.3887912413184778,0
652,2.0,1,2,4,22,0,5.797879798035317,-0.23445731121448327,10,416.69,1,22.22611077089287,4.598044861045503,0
653,2.0,1,2,4,2,3,4.40256428589143,-1.6094379124341003,10,408.3,1,4.795831523312719,2.979094632400968,2
654,2.0,1,2,4,11,3,4.121473229610353,-1.6094379124341003,10,308.25,1,11.832159566199232,2.767576180416237,0
655,2.0,1,2,4,16,3,6.987527180760297,1.0296194171811581,10,386.8,1,16.583123951777,5.617134667930529,1
656,2.0,1,2,4,21,3,8.52817467361839,2.9496883350525844,10,264.67,1,21.447610589527216,7.158031390621061,1
657,2.0,1,0,1,4,0,6.3507809991901665,0.3681093215643955,0,396.5,0,4.58257569495584,4.375882799913392,2
658,2.0,1,0,1,10,0,5.264088174997377,-0.7550225842780328,0,411.21,0,10.246950765959598,3.2534704696327,2
659,2.0,1,0,1,11,2,4.078553876315777,-1.8451602459551701,0,373.8,0,11.40175425099138,1.4701758451005926,2
661,2.0,1,0,1,0,0,4.231203744939298,-2.120263536200091,0,573.33,1,2.449489742783178,1.8870696490323797,2
662,2.0,1,0,1,1,0,6.147442128562335,0.23507212217948348,0,369.58,1,2.6457513110645907,4.2426208788567585,2
663,2.0,1,0,1,2,0,6.067684573019391,-0.040821994520255166,0,449.67,1,3.1622776601683795,3.966511190712216,2
664,2.0,1,0,1,11,0,4.835329072196206,-1.0216512475319814,0,349.67,1,11.269427669584644,2.9856819377004897,0
665,2.0,1,0,1,11,0,5.096996459744299,-0.616186139423817,0,302.83,1,11.269427669584644,3.391147045808654,0
666,2.0,1,0,1,11,0,5.856560784643181,0.01980262729617973,0,342.67,1,11.269427669584644,4.02713581252865,0
667,2.0,1,0,1,12,0,3.8799129515099127,-2.120263536200091,0,403.5,1,12.24744871391589,1.8870696490323797,0
668,2.0,1,0,1,13,0,6.031646336740813,0.1823215567939546,0,347.0,1,13.228756555322953,4.189654742026425,0
669,2.0,1,0,1,16,0,7.163234356393818,1.199964782928397,0,388.88,1,16.186414056238647,5.207681246288592,0
671,2.0,1,0,1,22,0,5.893189977839642,-0.14041215371674515,0,417.22,1,22.135943621178654,3.8674439620301784,0
673,2.0,1,0,1,11,3,7.200186058456122,1.1631508098056809,0,418.65,1,11.661903789690601,5.170483995038151,1
675,2.0,1,0,1,13,3,9.664024052354822,4.087655574071304,0,264.11,1,13.564659966250536,8.078067881815437,1
676,2.0,1,0,1,16,3,5.08438129598474,-0.916290731874155,0,403.7,1,16.46207763315433,3.091042453358316,0
677,2.0,1,0,1,16,3,7.5672629424978455,1.5260563034950492,0,420.4,1,16.46207763315433,5.442417710521793,1
678,2.0,1,0,1,16,3,8.755189098409293,2.797281334830153,0,386.8,1,16.46207763315433,6.804614520062624,1
680,2.0,1,0,1,22,3,7.646597362137544,1.7578579175523739,0,360.95,1,22.338307903688676,5.765191102784844,1
681,0.0,1,2,4,9,0,4.971963763447986,-0.45728485683796083,1,227.98,0,9.273618495495704,3.6625354787743345,2
682,0.0,1,2,4,9,0,4.475858449507752,-1.4354846053106622,1,369.2,0,9.273618495495704,2.9714395809849465,2
683,0.0,1,2,4,9,0,5.709598859977641,-0.28501895503229724,1,401.26,0,9.273618495495704,4.01096295328305,2
684,0.0,1,2,4,10,0,4.945634443878841,-0.9545119446943529,1,365.09,0,10.246950765959598,3.2003044392827653,2
685,0.0,1,2,4,11,2,5.349105533380142,-0.5887871652357026,1,379.14,0,11.40175425099138,3.8181517898180757,2
686,0.0,1,2,4,16,2,5.993013347097833,-0.05024121643674691,1,421.26,0,16.278820596099706,4.269977130865259,2
687,0.0,1,2,4,21,2,6.236643525282804,0.5092243423990169,1,307.18,0,21.213203435596427,4.683611612294654,2
688,0.0,1,2,4,2,0,5.788123623089952,-0.3285040669720361,1,453.33,1,3.1622776601683795,4.078215180292217,2
689,0.0,1,2,4,11,0,3.7367167835280966,-2.120263536200091,1,349.67,1,11.269427669584644,2.286455711064162,0
690,0.0,1,2,4,11,0,5.202356975402125,-0.5108256237659905,1,302.83,1,11.269427669584644,3.8958936234982624,0
691,0.0,1,2,4,13,0,3.7290612437467683,-2.120263536200091,1,347.0,1,13.228756555322953,2.0541237336955462,0
692,0.0,1,2,4,15,0,5.474285449369816,-0.4588658848352796,1,377.34,1,15.198684153570664,3.9481620520440193,0
693,0.0,1,2,4,16,0,5.03500265054455,-0.9288695140810151,1,389.11,1,16.186414056238647,3.2300135692786567,0
694,0.0,1,2,4,16,0,5.599088403541535,-0.23572233352106997,1,342.0,1,16.186414056238647,4.065945087700403,0
695,0.0,1,2,4,21,0,4.45143608604605,-1.2039728043259361,1,285.83,1,21.142374511865974,2.970414465569701,0
696,0.0,1,2,4,22,0,5.466413216078009,-0.4588658848352796,1,374.38,1,22.135943621178654,3.8146306594194965,0
697,0.0,1,2,4,9,3,5.265122461690396,-0.5108256237659905,1,322.45,1,9.797958971132712,3.8958936234982624,0
698,0.0,1,2,4,11,3,6.234410725718371,0.5877866649021191,1,283.33,1,11.661903789690601,4.0163830207523885,0
699,0.0,1,2,4,15,3,6.235978124158384,0.4054651081081644,1,340.53,1,15.491933384829668,4.812184355372417,1
700,0.0,1,2,4,16,3,8.996560345714924,3.1135153092103742,1,358.9,1,16.46207763315433,7.493205884086708,1
701,0.0,1,2,4,16,3,7.008685997560578,1.0986122886681098,1,368.73,1,16.46207763315433,5.5053315359323625,1
702,0.0,1,2,4,16,3,6.530411046590627,0.47000362924573563,1,428.55,1,16.46207763315433,4.876722876509988,1
703,0.0,1,2,4,16,3,6.3634245766587485,0.3364722366212129,1,414.45,1,16.46207763315433,4.743191483885466,1
